age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,contactado_previamente,rango_edad
30,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
28,admin,married,university.degree,no,no,no,cellular,mayo,martes,3.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
33,services,divorced,high.school,no,yes,no,cellular,mayo,martes,5.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
32,services,married,high.school,no,yes,no,telephone,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
43,blue-collar,single,basic,no,yes,no,telephone,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
35,admin,single,high.school,no,yes,no,cellular,mayo,martes,5.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
31,technician,married,high.school,unknown,yes,no,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
32,management,single,professional.course,no,no,no,cellular,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
39,services,married,high.school,no,yes,no,telephone,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
27,services,married,high.school,no,yes,yes,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
37,admin,married,high.school,no,yes,no,cellular,mayo,martes,4.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
29,admin,single,professional.course,no,yes,no,cellular,mayo,martes,2.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
40,blue-collar,married,basic,no,yes,yes,cellular,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
36,admin,married,university.degree,no,yes,yes,cellular,mayo,martes,2.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
26,services,single,university.degree,no,yes,no,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
30,blue-collar,married,basic,no,no,no,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
27,admin,single,high.school,unknown,yes,no,cellular,mayo,martes,3.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
47,blue-collar,married,basic,no,no,no,cellular,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
36,services,divorced,basic,no,yes,no,cellular,mayo,martes,2.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
35,admin,single,high.school,no,yes,yes,cellular,mayo,martes,4.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
41,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
27,housemaid,single,university.degree,no,yes,no,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
29,admin,married,high.school,no,no,no,cellular,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
43,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
51,blue-collar,divorced,high.school,no,yes,yes,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
35,admin,single,high.school,no,yes,yes,telephone,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
49,admin,married,high.school,no,no,no,cellular,mayo,martes,3.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
33,blue-collar,married,basic,unknown,no,yes,cellular,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
45,admin,single,high.school,unknown,unknown,unknown,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
50,management,divorced,university.degree,no,no,no,telephone,mayo,martes,3.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
50,unknown,married,basic,unknown,no,yes,cellular,mayo,martes,4.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
33,services,married,basic,no,no,no,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
30,self-employed,married,professional.course,no,no,no,cellular,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
31,blue-collar,married,basic,no,no,no,cellular,mayo,martes,3.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
26,admin,single,university.degree,no,yes,yes,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
34,admin,divorced,university.degree,no,yes,no,cellular,mayo,martes,5.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
30,services,single,basic,no,yes,no,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
32,blue-collar,married,basic,no,no,yes,telephone,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
31,technician,single,professional.course,no,yes,no,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
39,admin,single,high.school,no,no,no,cellular,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
38,blue-collar,married,high.school,unknown,yes,no,cellular,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
51,blue-collar,divorced,high.school,no,no,no,cellular,mayo,martes,2.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
33,blue-collar,single,basic,no,yes,no,cellular,mayo,martes,3.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,0,Adultos (30-45)
43,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
35,admin,married,high.school,no,yes,no,cellular,mayo,martes,6.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
38,technician,married,high.school,no,yes,no,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
50,unknown,married,basic,unknown,yes,no,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
32,management,single,professional.course,no,no,no,cellular,mayo,martes,2.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0,Adultos (30-45)
37,blue-collar,divorced,professional.course,no,yes,no,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
43,blue-collar,married,basic,no,no,yes,telephone,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
36,blue-collar,married,high.school,no,yes,no,cellular,mayo,martes,6.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
34,admin,married,high.school,no,yes,no,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
54,blue-collar,divorced,basic,no,yes,no,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
28,services,single,high.school,no,yes,yes,cellular,mayo,martes,5.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
42,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
29,admin,single,professional.course,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
40,services,married,basic,no,yes,yes,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
33,technician,single,professional.course,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
33,blue-collar,married,basic,no,yes,yes,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
38,admin,single,high.school,no,yes,no,cellular,mayo,martes,4.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
51,admin,married,high.school,no,no,no,cellular,mayo,martes,4.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
38,services,single,basic,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
33,blue-collar,married,basic,no,no,no,cellular,mayo,martes,4.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
42,blue-collar,married,basic,no,no,yes,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
32,admin,divorced,university.degree,unknown,yes,no,telephone,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
28,admin,single,high.school,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
28,admin,single,high.school,no,yes,yes,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
36,blue-collar,married,basic,no,no,no,telephone,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
48,blue-collar,married,basic,no,yes,yes,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
40,services,divorced,high.school,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
34,technician,single,university.degree,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0,Adultos (30-45)
31,blue-collar,single,basic,no,no,no,cellular,mayo,martes,5.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
38,services,single,basic,no,no,yes,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,0,Adultos (30-45)
59,services,divorced,basic,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
27,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
27,blue-collar,single,basic,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
35,blue-collar,married,high.school,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
27,blue-collar,single,basic,no,no,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
36,services,single,high.school,no,yes,no,telephone,mayo,martes,2.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
35,blue-collar,married,high.school,no,yes,yes,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
59,services,divorced,basic,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
35,blue-collar,married,high.school,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
47,admin,divorced,high.school,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
44,admin,divorced,high.school,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
45,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
49,blue-collar,married,basic,unknown,yes,no,cellular,mayo,martes,4.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
28,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,4.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
43,services,married,basic,no,unknown,unknown,cellular,mayo,martes,2.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
45,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
38,admin,married,basic,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
35,technician,married,basic,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0,Adultos (30-45)
48,technician,divorced,basic,unknown,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
48,blue-collar,single,basic,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,0,Maduros (45-60)
45,services,married,basic,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
48,blue-collar,married,basic,no,yes,yes,cellular,mayo,martes,4.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
27,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,1.0,11.0,1,success,-1.8,92.893,-46.2,1.291,5099.1,0,1,Jóvenes (<30)
29,blue-collar,married,basic,unknown,no,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,0,Jóvenes (<30)
35,blue-collar,married,high.school,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
45,services,married,basic,no,no,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
26,admin,single,university.degree,no,yes,no,cellular,mayo,martes,5.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
33,technician,single,professional.course,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
41,housemaid,married,basic,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
41,housemaid,married,basic,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
54,blue-collar,married,basic,no,yes,no,telephone,mayo,martes,5.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
46,entrepreneur,married,high.school,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
38,blue-collar,married,basic,no,no,no,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
30,admin,married,university.degree,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
46,entrepreneur,married,high.school,no,no,no,cellular,mayo,martes,1.0,6.0,1,success,-1.8,92.893,-46.2,1.291,5099.1,0,1,Maduros (45-60)
43,admin,single,university.degree,no,yes,yes,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
26,services,married,basic,no,no,yes,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0,Jóvenes (<30)
43,admin,single,university.degree,no,yes,no,telephone,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
36,entrepreneur,single,university.degree,no,yes,yes,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
43,admin,single,university.degree,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
43,admin,single,university.degree,no,yes,no,telephone,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
38,entrepreneur,married,university.degree,unknown,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
54,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
58,blue-collar,married,basic,unknown,yes,no,cellular,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
29,student,single,high.school,unknown,no,no,cellular,mayo,martes,2.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
36,entrepreneur,single,university.degree,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0,Adultos (30-45)
43,admin,single,university.degree,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
36,admin,single,university.degree,no,yes,no,cellular,mayo,martes,3.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
27,blue-collar,single,basic,no,no,no,cellular,mayo,martes,2.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
35,technician,divorced,university.degree,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
39,management,single,university.degree,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
59,blue-collar,married,basic,no,yes,yes,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
34,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
33,services,married,high.school,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
37,services,married,high.school,no,no,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
32,admin,single,university.degree,no,no,no,cellular,mayo,martes,5.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
24,student,single,basic,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
49,blue-collar,married,basic,unknown,yes,no,cellular,mayo,martes,6.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
30,admin,married,university.degree,no,no,no,cellular,mayo,martes,4.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
28,admin,single,high.school,no,yes,no,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
50,blue-collar,divorced,basic,no,yes,no,cellular,mayo,martes,4.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0,Maduros (45-60)
34,admin,married,high.school,no,yes,yes,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
59,blue-collar,married,basic,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0,Maduros (45-60)
41,management,married,high.school,unknown,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
33,blue-collar,married,high.school,unknown,no,no,telephone,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
39,management,single,university.degree,no,no,no,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
38,entrepreneur,married,university.degree,unknown,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0,Adultos (30-45)
57,retired,divorced,basic,no,yes,no,cellular,mayo,martes,3.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
41,management,married,high.school,unknown,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
36,admin,married,high.school,no,yes,no,cellular,mayo,martes,5.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
26,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
36,admin,single,university.degree,no,no,no,cellular,mayo,martes,5.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
37,admin,married,university.degree,no,yes,yes,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
38,student,divorced,high.school,no,no,no,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
48,admin,divorced,university.degree,no,no,no,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0,Maduros (45-60)
33,blue-collar,single,basic,no,yes,no,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
34,admin,divorced,professional.course,no,yes,yes,cellular,mayo,martes,2.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
44,blue-collar,divorced,basic,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
44,management,married,basic,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
55,blue-collar,married,basic,unknown,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
31,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,6.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
45,admin,married,university.degree,no,yes,yes,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0,Adultos (30-45)
39,blue-collar,single,basic,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
31,blue-collar,married,high.school,no,yes,yes,cellular,mayo,martes,4.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
36,blue-collar,married,basic,no,no,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
32,entrepreneur,married,high.school,no,unknown,unknown,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
36,blue-collar,married,basic,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
26,services,single,university.degree,no,yes,no,telephone,mayo,martes,4.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
26,blue-collar,married,basic,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
26,blue-collar,married,basic,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
32,blue-collar,single,high.school,no,yes,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
40,blue-collar,single,high.school,unknown,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
28,technician,married,basic,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
28,admin,single,high.school,no,yes,no,cellular,mayo,martes,2.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Jóvenes (<30)
36,admin,single,university.degree,no,no,no,telephone,mayo,martes,5.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
28,technician,married,basic,no,no,no,cellular,mayo,martes,1.0,12.0,1,success,-1.8,92.893,-46.2,1.291,5099.1,0,1,Jóvenes (<30)
36,admin,single,university.degree,no,no,no,cellular,mayo,martes,3.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
37,admin,single,high.school,unknown,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
54,management,divorced,professional.course,no,yes,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Maduros (45-60)
36,admin,divorced,high.school,no,no,no,cellular,mayo,martes,1.0,,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
38,blue-collar,married,basic,no,no,no,cellular,mayo,martes,1.0,,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,Adultos (30-45)
